shots-a,shots conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,0 boost time-a,100 boost time-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,time slow speed-a,percentage slow speed-a,time boost speed-a,percentage boost speed-a,time supersonic speed-a,percentage supersonic speed-a,time on ground-a,percentage on ground-a,time low in air-a,percentage low in air-a,time high in air-a,percentage high in air-a,time powerslide-a,avg powerslide time-a,count powerslide-a,time most back-a,time most forward-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,time behind ball-a,percentage behind ball-a,time in front of ball-a,percentage in front of ball-a,time defensive half-a,percentage defensive half-a,time offensive half-a,percentage offensive half-a,time defensive third-a,percentage defensive third-a,time neutral third-a,percentage neutral third-a,time offensive third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,0 boost time-b,100 boost time-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,time slow speed-b,percentage slow speed-b,time boost speed-b,percentage boost speed-b,time supersonic speed-b,percentage supersonic speed-b,time on ground-b,percentage on ground-b,time low in air-b,percentage low in air-b,time high in air-b,percentage high in air-b,time powerslide-b,avg powerslide time-b,count powerslide-b,time most back-b,time most forward-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,time behind ball-b,percentage behind ball-b,time in front of ball-b,percentage in front of ball-b,time defensive half-b,percentage defensive half-b,time offensive half-b,percentage offensive half-b,time defensive third-b,percentage defensive third-b,time neutral third-b,percentage neutral third-b,time offensive third-b,percentage offensive third-b,result,gd
4.0,11.0,425.0,48.445,2305.0,1774.0,531.0,22.0,44.5,324.5,180.0,144.5,2.0,13.0,37.365,24.285,315.5,269.5,12.5,1531.5,449127.0,140.59,44.475,132.54000000000002,41.935,42.93,13.585,180.13,56.99,128.56,40.68000000000001,7.375,2.335,5.49,0.125,44.0,151.15,148.5,2372.0,2058.0,2582.5,220.3,69.7,95.755,30.3,215.42,68.16,100.64,31.84,156.78,49.605,105.03,33.23,54.25,17.165,0.5,0.5,368.0,46.7,1723.0,1317.0,406.0,15.0,37.0,363.5,248.0,115.5,3.0,11.0,52.465,35.365,236.5,202.0,55.0,1442.5,424403.5,160.77999999999997,50.69,129.69,40.85,26.875,8.46,191.41000000000005,60.325,111.57,35.135,14.375,4.545,4.61,0.155,30.0,150.2,148.45,2524.5,2475.0,2629.0,250.76,79.03999999999999,66.59,20.96,189.855,59.84,127.495,40.16,127.785,40.29,117.08,36.89,72.485,22.82,0,-4.0
10.0,10.0,402.5,49.18,2973.5,2295.5,678.0,27.5,60.5,563.5,402.5,161.0,4.5,15.0,67.005,33.145,325.0,287.0,33.5,1513.5,667425.0,209.325,45.24,188.985,40.77,65.09,14.0,254.22000000000003,54.89,195.815,42.24,13.355,2.87,8.93,0.13,67.5,224.0,221.1,2544.0,2389.0,2624.5,335.86,72.465,127.535,27.535,321.22,69.325,142.175,30.675,234.18,50.545,151.975,32.81,77.24000000000001,16.65,1.0,1.0,447.0,51.945,3365.0,2582.0,783.0,31.0,63.5,614.0,402.0,212.0,5.0,18.5,45.655,38.315,562.5,428.5,73.0,1563.5,688602.5,189.75,40.985,209.01,45.115,64.58,13.9,285.96,61.73,167.29500000000002,36.09,10.09,2.18,9.515,0.115,82.0,222.7,221.95,2369.5,2213.5,2545.5,338.885,73.14,124.46,26.86,262.06,56.55,201.285,43.45,181.825,39.225,171.675,37.08,109.85,23.695,1,1.0
4.0,3.0,342.5,47.605,768.5,532.5,236.0,6.0,21.0,63.0,0.0,63.0,0.0,6.0,14.51,7.53,119.5,66.5,0.0,1478.0,177627.5,68.02,50.335,49.43,36.58,17.68,13.080000000000002,82.665,61.17,47.24,34.955,5.235,3.875,3.115,0.15,21.0,58.85,58.75,2940.0,2617.5,3280.5,100.265,74.2,34.86,25.8,94.365,69.83,40.77,30.17,74.35,55.02,40.675,30.1,20.11,14.88,1.0,0.0,502.5,49.19,1077.5,892.0,185.5,11.0,17.0,398.0,336.5,61.5,4.0,5.5,18.405,20.25,123.0,221.0,62.5,1612.5,188605.0,54.78,41.5,54.510000000000005,41.295,22.71,17.200000000000003,71.53999999999999,54.2,54.245,41.095,6.215,4.71,1.1,0.08,14.0,61.65,58.8,2940.0,2517.5,3403.5,89.815,68.045,42.185,31.955,80.96,61.335,51.040000000000006,38.665000000000006,60.870000000000005,46.115,39.78,30.135,31.35,23.75,1,4.0
11.0,12.0,410.5,48.445,2729.5,2046.5,683.0,25.5,58.0,439.5,221.5,218.0,2.5,19.0,41.8,37.38,320.5,395.0,28.0,1474.5,592081.0,223.865,50.79,157.35000000000002,35.72,59.3,13.49,246.82,56.015,175.51,39.85,18.185,4.135,7.68,0.13,59.0,206.85,205.15,2730.0,2428.5,2996.5,316.865,71.94999999999999,123.655,28.05,273.05,61.995000000000005,167.47500000000002,38.005,206.525,46.900000000000006,133.95499999999998,30.4,100.04,22.7,1.0,2.0,446.5,48.03,3277.5,2722.0,555.5,32.0,51.0,559.0,372.0,187.0,4.5,16.5,58.72,54.260000000000005,510.5,485.0,77.0,1566.5,628294.5,189.06,42.905,186.06,42.3,65.045,14.795000000000002,258.585,58.735,164.235,37.33,17.345,3.93,6.83,0.13,55.0,209.2,203.65,2912.5,3007.0,2796.0,322.61,73.27000000000001,117.555,26.73,285.87,64.94999999999999,154.29500000000002,35.05,217.05,49.315,131.95499999999998,29.97,91.165,20.715,1,1.0
8.0,11.0,398.5,52.46,2417.5,1844.5,573.0,22.5,53.0,482.5,375.0,107.5,4.5,10.0,48.925,30.43,392.5,270.5,5.0,1489.5,504506.5,181.68,49.15,133.935,36.25,53.905,14.6,210.295,56.900000000000006,146.735,39.72,12.49,3.385,8.625,0.145,57.0,172.15,170.8,2636.0,2486.0,2689.5,264.295,71.525,105.22,28.475,268.61,72.69,100.905,27.31,207.57,56.175,102.885,27.84,59.065,15.985,2.5,0.5,393.5,48.025000000000006,2314.0,1784.0,530.0,19.5,47.5,494.5,335.0,159.5,3.5,14.0,45.42,47.09,262.5,181.5,14.5,1488.0,493876.0,175.76,48.455,148.34,40.86,38.78,10.69,213.345,58.795,134.995,37.195,14.54,4.01,2.535,0.22,11.5,177.65,171.45,2578.0,2451.0,2709.0,275.39,75.89500000000001,87.49000000000001,24.105,218.26,60.14,144.625,39.86,153.06,42.175,116.665,32.135000000000005,93.16,25.68,1,2.0
6.0,10.0,385.0,50.855,2467.5,1936.5,531.0,24.5,50.0,382.5,259.0,123.5,3.5,11.5,62.535,27.01,234.5,391.5,87.5,1548.5,554925.0,175.655,44.275,161.8,40.78,59.3,14.945,211.01,53.185,176.055,44.375,9.685,2.44,6.225,0.125,49.5,180.85,182.25,2537.0,2361.5,2717.0,264.21,66.59,132.54500000000002,33.41,275.235,69.37,121.52,30.630000000000003,212.655,53.595,106.78,26.915,77.32,19.49,2.0,0.0,395.5,46.775000000000006,2295.0,1819.0,476.0,20.5,38.5,462.5,273.0,189.5,3.0,13.5,58.94,36.315,290.5,246.0,30.0,1501.0,528114.5,182.1,46.685,163.985,42.035,44.045,11.28,221.52,56.805,155.70499999999998,39.89,12.905,3.305,5.119999999999999,0.12,43.5,187.0,181.1,2485.5,2244.5,2737.0,293.13,75.15,97.0,24.85,226.145,57.965,163.985,42.035,168.49,43.2,116.105,29.730000000000004,105.535,27.07,1,1.0
11.0,6.0,404.5,56.14,2432.0,1881.0,551.0,22.0,48.0,535.0,385.5,149.5,5.0,13.0,36.62,36.695,331.0,273.0,64.5,1479.0,526840.0,178.85,48.075,143.975,38.685,49.355,13.239999999999998,209.085,56.185,149.12,40.065,13.98,3.755,9.545,0.125,74.5,177.89999999999998,177.7,2368.0,2250.5,2492.0,269.135,72.315,103.04,27.685,224.06,60.205,148.125,39.795,164.815,44.285,112.745,30.29,94.625,25.42,1.0,0.0,349.0,57.095,2175.0,1629.0,546.0,21.0,49.0,645.5,428.0,217.5,5.0,19.5,20.735,53.015,238.0,498.0,84.0,1427.5,505165.5,190.715,51.59,142.49,38.565,36.48,9.845,221.485,59.895,135.33499999999998,36.62,12.864999999999998,3.48,6.69,0.15,43.5,180.9,177.85,2448.5,2187.5,2637.5,266.585,72.115,103.1,27.885,234.45,63.435,135.23,36.565,181.84,49.19,103.83,28.1,84.00999999999999,22.71,1,1.0
6.0,9.0,399.0,56.06999999999999,2384.5,1863.5,521.0,24.0,48.5,577.5,399.0,178.5,4.5,17.0,17.305,46.425,326.0,434.0,32.0,1581.0,508282.5,142.38,41.78,139.055,40.845,59.07,17.375,187.56,55.07,137.995,40.54,14.945,4.390000000000001,7.109999999999999,0.135,53.0,162.65,164.2,2496.0,2257.5,2739.0,259.005,76.065,81.495,23.935,210.98,61.95,129.525,38.05,146.585,43.05,116.015,34.07,77.895,22.885,0.0,0.5,414.0,52.14,2304.0,1785.5,518.5,20.5,40.5,512.5,380.0,132.5,4.5,11.5,45.69499999999999,54.89,178.5,283.5,70.5,1567.5,505570.0,147.54,43.135000000000005,145.18,42.435,49.365,14.425,189.34,55.355,133.585,39.045,19.165,5.6,8.52,0.145,59.5,162.5,162.85000000000002,2585.0,2100.5,3052.0,232.565,67.985,109.52,32.015,210.505,61.535,131.58,38.465,158.77499999999998,46.415,104.24,30.475,79.07,23.115,1,2.0
4.0,11.0,377.5,53.915,2526.0,1855.0,671.0,25.0,60.5,326.5,123.5,203.0,2.0,18.0,37.405,36.47,444.5,478.5,77.5,1441.0,569608.0,213.715,50.99,152.47500000000002,36.42,52.58,12.59,239.92,57.27,166.47500000000002,39.765,12.375,2.965,8.515,0.135,62.0,202.0,199.0,2591.0,2385.5,2805.0,287.605,68.685,131.165,31.315,268.67,64.16,150.095,35.84,211.42,50.485,122.34,29.2,85.005,20.315,1.5,1.0,372.5,49.945,2612.5,1789.5,823.0,21.5,71.0,299.0,73.0,226.0,1.5,19.5,40.71,43.395,719.0,386.5,80.5,1521.0,601328.5,183.535,43.915,179.04500000000002,42.85,55.31,13.235,246.24,58.935,151.82999999999998,36.32,19.825,4.745,5.315,0.12,42.5,205.7,199.05,2522.5,2541.0,2481.0,303.405,72.60499999999999,114.49,27.395,262.305,62.775000000000006,155.58499999999998,37.225,183.84,43.995000000000005,141.82999999999998,33.94,92.225,22.06,0,-1.0
10.0,13.0,384.0,44.415,2461.0,1826.5,634.5,21.5,56.0,402.0,246.0,156.0,3.0,14.5,47.02,23.81,339.0,221.0,20.5,1505.0,531393.0,193.195,49.46,142.125,36.36,55.59,14.18,236.33,60.49,142.595,36.455,11.985,3.055,7.484999999999999,0.13,57.5,183.7,178.75,2725.5,2431.0,2924.0,267.075,68.305,123.83,31.695,271.82500000000005,69.555,119.085,30.445,204.995,52.445,121.615,31.145000000000003,64.295,16.415,1.0,1.0,354.0,48.575,2304.0,1834.5,469.5,22.0,44.0,592.0,466.0,126.0,5.5,11.5,31.1,53.375,308.0,398.5,89.0,1569.0,525490.0,183.53,46.995000000000005,149.90499999999997,38.435,56.83,14.565,225.655,57.795,149.445,38.305,15.165,3.89,4.575,0.11,47.0,201.6,178.9,2868.5,2787.5,3005.5,317.07,81.25999999999999,73.195,18.74,261.70000000000005,67.065,128.56,32.935,196.845,50.445,114.435,29.325000000000003,78.99000000000001,20.23,0,-1.0
5.0,5.0,416.5,53.370000000000005,2337.0,1771.5,565.5,24.0,50.0,565.5,400.5,165.0,5.0,16.0,39.085,26.83,340.5,531.5,82.5,1542.0,483960.0,140.5,43.26,137.66500000000002,42.32,46.98,14.415,189.925,58.49,127.46,39.13,7.76,2.38,6.47,0.13,50.0,160.95,160.75,2571.5,2234.0,2915.0,222.985,68.58,102.165,31.42,195.175,60.06,129.975,39.94,139.715,42.98,109.58,33.715,75.86,23.305,1.0,1.0,391.0,48.125,1992.5,1432.5,560.0,16.5,47.0,457.5,296.5,161.0,3.5,11.5,33.25,31.125,355.5,227.5,52.5,1482.0,464883.5,159.075,48.92,131.64,40.485,34.44,10.59,212.54,65.37,105.16,32.34,7.449999999999999,2.29,10.41,0.155,67.0,162.35000000000002,159.45,2801.0,2676.0,2938.5,258.035,79.36000000000001,67.115,20.64,225.54,69.36500000000001,99.615,30.635,171.88,52.865,94.405,29.03,58.870000000000005,18.105,0,-2.0
10.0,7.0,372.0,48.73,2433.0,1882.0,551.0,24.5,49.0,584.0,352.0,232.0,5.0,20.5,49.475,30.410000000000004,278.5,346.5,112.0,1504.5,535522.5,199.555,50.225,143.425,36.07,54.615,13.705,231.495,58.245000000000005,154.19,38.76,11.905,2.995,7.494999999999999,0.135,55.5,181.4,180.3,2858.5,2776.5,2924.5,290.735,73.12,106.855,26.88,232.405,58.46,165.19,41.54,171.44,43.120000000000005,116.08,29.21,110.065,27.67,0.5,0.5,382.0,50.44,2379.5,1753.0,626.5,21.5,54.5,425.0,311.0,114.0,3.5,9.5,30.235,58.23,273.0,411.5,38.0,1464.0,519448.0,212.965,53.565,138.735,34.915,45.78,11.52,235.61,59.285,144.935,36.455,16.93,4.26,7.03,0.09,79.0,183.85,180.15,2447.5,2344.5,2577.5,300.21500000000003,75.515,97.26,24.485,289.5,72.83500000000001,107.97,27.165,228.965,57.605,109.485,27.54,59.03,14.855,0,-2.0
4.0,10.0,388.0,52.885,2227.0,1825.0,402.0,25.0,37.5,335.5,245.0,90.5,3.5,8.5,30.270000000000003,35.400000000000006,256.0,510.5,54.5,1498.5,479680.5,167.055,48.915,129.22,37.685,46.43,13.395,194.95,56.945,128.60000000000002,37.52,19.16,5.535,6.59,0.12,53.5,172.55,166.95,2610.5,2564.5,2670.0,268.705,78.33500000000001,74.005,21.665,242.255,70.66499999999999,100.46,29.335,181.71,52.965,110.23,32.225,50.77,14.81,2.0,3.0,389.0,49.035,2361.5,1850.5,511.0,22.5,40.5,375.5,243.5,132.0,3.0,11.5,54.955,51.13,276.5,412.0,62.5,1538.5,494061.5,154.60500000000002,44.705,151.31,43.75,39.915,11.54,212.625,61.48,116.635,33.725,16.575,4.795,4.505,0.125,35.0,174.85000000000002,166.75,2827.5,2612.5,2959.5,261.03,75.47999999999999,84.805,24.520000000000003,228.335,66.025,117.5,33.975,164.41,47.54,119.795,34.64,61.625,17.82,1,1.0
7.0,10.0,388.5,51.935,2344.0,1862.5,481.5,23.5,43.5,454.0,305.0,149.0,4.5,13.5,43.135000000000005,25.955,360.0,368.5,69.5,1527.5,539914.5,174.225,45.370000000000005,160.2,41.705,49.4,12.92,227.585,59.24,146.51,38.225,9.725,2.53,8.61,0.14,61.0,182.1,178.6,2628.5,2376.5,2837.0,264.72,68.985,119.1,31.015,227.59,59.3,156.23000000000002,40.7,164.24,42.8,125.455,32.67,94.13,24.53,1.5,1.0,388.5,51.22,2434.0,1928.5,505.5,22.5,39.5,635.5,499.5,136.0,5.5,10.5,46.245000000000005,46.265,266.0,324.5,58.0,1416.5,495518.5,211.3,55.465,127.73,33.57,41.775,10.965,208.88,54.865,154.86,40.650000000000006,17.060000000000002,4.484999999999999,6.94,0.125,56.0,181.4,181.25,2476.0,2499.5,2456.5,281.44,73.935,99.36,26.065,268.46,70.49000000000001,112.34,29.51,207.535,54.46,114.98,30.25,58.285,15.285,1,1.0
6.0,11.0,340.5,45.41,1760.0,1229.5,530.5,15.0,46.0,373.0,184.5,188.5,2.5,16.5,41.585,27.42,207.5,271.5,72.5,1483.0,471515.0,160.20499999999998,48.08,130.98000000000002,39.305,42.035,12.614999999999998,185.37,55.63,137.85,41.370000000000005,10.0,3.0,6.325,0.145,43.0,163.85,161.0,2465.5,2221.5,2666.5,239.61,71.91,93.605,28.09,208.955,62.71,124.265,37.290000000000006,156.015,46.81999999999999,96.18,28.865,81.02000000000001,24.315,1.0,1.0,423.0,51.61,2268.0,1763.5,504.5,22.5,44.5,421.5,241.5,180.0,3.0,15.0,31.785000000000004,41.185,375.5,452.0,57.5,1516.5,480309.0,163.87,49.175,121.81,36.625,47.165,14.195,193.715,58.155,122.26,36.755,16.875,5.095,9.095,0.12,77.5,166.45,161.0,2372.5,2285.5,2476.0,257.445,77.36,75.4,22.64,204.755,61.495000000000005,128.085,38.505,154.615,46.45,109.415,32.825,68.82,20.72,0,-3.0
6.0,7.0,367.0,52.93,2063.0,1535.5,527.5,19.0,46.0,238.5,88.0,150.5,1.0,12.5,37.15,30.55,244.0,354.0,11.5,1497.5,478581.0,158.54500000000002,47.365,127.405,38.010000000000005,49.09,14.625,187.385,55.955,133.875,39.945,13.775,4.1,7.12,0.13,55.5,162.95,161.1,2617.5,2319.0,2907.0,234.325,69.94,100.71,30.06,201.155,60.055,133.82999999999998,39.945,146.65,43.775,110.975,33.14,77.41499999999999,23.085,0.5,0.5,395.5,47.81,2173.5,1735.0,438.5,20.5,39.5,437.0,262.0,175.0,3.0,15.5,60.365,34.42,272.0,332.5,45.5,1468.5,469464.5,150.665,44.95,159.015,47.465,25.395,7.585,200.635,59.89,123.815,36.94,10.63,3.17,4.155,0.145,32.0,162.5,161.3,2429.5,2298.0,2568.0,251.565,75.08500000000001,83.505,24.915,221.555,66.14,113.525,33.86,161.74,48.275,109.12,32.58,64.215,19.14,1,1.0
7.0,3.0,357.5,49.89,1030.0,790.5,239.5,10.0,20.5,260.0,153.5,106.5,2.0,9.0,17.32,11.785,92.0,147.0,9.5,1549.0,248610.0,83.805,46.43,74.81,41.44,21.93,12.13,107.725,59.685,63.595,35.21,9.22,5.105,2.755,0.135,20.0,83.45,80.15,2720.5,2733.0,2879.0,132.74,73.53,47.805,26.47,112.6,62.375,67.94,37.625,85.33500000000001,47.265,56.095,31.07,39.115,21.665,1.0,0.0,393.0,50.010000000000005,1116.5,868.0,248.5,9.5,22.0,209.5,138.0,71.5,1.5,6.0,26.61,16.665,127.5,93.5,11.5,1503.5,239296.5,89.86,50.45,62.895,35.31,25.375,14.245,101.395,56.92,68.11,38.235,8.620000000000001,4.835,3.485,0.125,27.5,82.35,80.95,2927.0,2899.0,2997.5,129.06,72.455,49.065,27.545,112.465,63.14,65.66,36.86,82.53,46.335,62.065,34.84,33.535,18.825,1,3.0
6.0,9.0,399.5,48.58,2321.0,1713.0,608.0,20.5,51.5,609.5,428.5,181.0,5.0,13.0,33.525,23.98,286.5,172.5,60.5,1490.0,489991.5,170.38,47.845,141.57,39.765,44.07000000000001,12.39,210.805,59.205,138.695,38.96,6.515000000000001,1.83,7.154999999999999,0.12,59.0,169.85000000000002,166.1,2504.5,2287.5,2672.5,236.755,66.5,119.265,33.5,251.165,70.545,104.855,29.455,190.69,53.565,107.16,30.095,58.17,16.34,0.0,1.0,343.0,52.745000000000005,1966.5,1450.5,516.0,18.0,46.5,583.5,382.5,201.0,4.5,19.0,21.52,44.63,217.0,368.5,76.0,1481.5,492230.0,180.01999999999998,50.05,146.16500000000002,40.635000000000005,33.504999999999995,9.315,217.53,60.475,130.715,36.34,11.455,3.185,8.565,0.165,53.0,168.25,165.89999999999998,2500.5,2263.5,2734.0,264.605,73.56,95.09,26.44,186.435,51.83,173.255,48.17,127.525,35.455,129.66,36.05,102.51,28.5,0,-5.0
3.0,8.0,378.0,54.315,2196.5,1586.0,610.5,19.0,51.0,483.0,232.0,251.0,2.5,18.5,40.94,34.22,222.5,309.5,18.5,1478.5,480921.5,174.995,50.3,134.26,38.505,39.175,11.195,203.445,58.405,132.195,37.93000000000001,12.785,3.665,8.47,0.125,69.0,166.8,166.65,2504.5,2271.5,2695.0,270.32500000000005,77.57499999999999,78.095,22.425,235.2,67.515,113.22,32.485,183.85,52.755,98.465,28.29,66.11,18.955,0.0,1.0,450.0,49.095,2440.0,1917.5,522.5,22.5,46.0,474.0,299.0,175.0,4.0,16.0,41.225,21.69,295.0,300.5,67.0,1587.5,522361.5,146.47500000000002,41.685,150.755,42.900000000000006,54.16,15.41,199.205,56.69,129.63,36.89,22.555,6.415,7.71,0.14,60.0,165.25,165.14999999999998,2128.5,1997.0,2289.5,274.12,78.01,77.27000000000001,21.99,210.15,59.805,141.24,40.195,158.53,45.115,112.205,31.935,80.655,22.95,0,-1.0
8.0,7.0,396.0,51.355,2429.0,1934.0,495.0,24.0,44.5,370.5,214.5,156.0,3.0,13.5,51.3,38.605,306.5,350.5,80.0,1550.5,539407.5,166.215,43.655,162.735,42.650000000000006,52.415,13.695,231.4,60.74,135.65,35.53,14.31,3.73,7.699999999999999,0.13,59.5,178.1,174.95,2836.5,2559.0,3049.0,273.96000000000004,71.81,107.4,28.19,245.095,64.255,136.26999999999998,35.745,181.805,47.655,117.92,30.93,81.64,21.415,1.5,1.0,481.0,48.955,2882.5,2223.0,659.5,27.0,49.5,387.0,194.0,193.0,2.5,13.0,48.515,57.88,474.5,498.5,63.0,1636.0,564217.0,147.64,38.9,162.695,42.88,69.1,18.225,229.91,60.625,129.875,34.21,19.65,5.17,5.615,0.115,49.5,180.05,177.5,2713.0,2562.0,2947.5,275.27,72.53999999999999,104.17,27.46,253.1,66.72,126.33,33.28,189.21,49.870000000000005,111.69,29.45,78.535,20.68,0,-1.0
8.0,12.0,381.0,51.56,3054.0,2284.5,769.5,30.5,69.0,682.5,384.5,298.0,5.5,26.5,48.805,46.09,451.5,635.0,67.5,1479.0,686412.0,246.535,49.84,188.875,38.18,59.255,11.975,295.01,59.64,182.995,36.995,16.66,3.37,12.105,0.145,82.5,232.05,232.25,2571.5,2495.5,2623.5,354.0,71.56,140.665,28.44,310.565,62.785,184.1,37.215,231.385,46.775,159.365,32.22,103.915,21.005000000000003,0.0,0.0,375.5,50.665,3061.0,2468.0,593.0,28.5,52.5,628.0,426.5,201.5,5.5,18.0,73.26,68.695,400.0,401.5,128.5,1428.0,659826.5,260.96500000000003,52.785,181.915,36.785,51.605,10.43,300.41,60.760000000000005,178.05,36.005,16.025,3.2350000000000003,2.945,0.06,24.5,233.15,231.8,2592.0,2469.0,2736.5,374.615,75.755,119.865,24.245,318.01,64.31,176.47000000000003,35.69,242.43,49.025,149.08,30.145000000000003,102.975,20.825,1,1.0
4.0,11.0,399.0,52.065,2299.5,1671.0,628.5,21.0,54.0,575.5,358.5,217.0,4.0,20.0,35.55,35.605000000000004,275.5,353.5,50.5,1508.0,494619.5,153.57,44.255,143.53,41.36,49.93,14.385,196.395,56.59,136.495,39.335,14.14,4.075,6.305,0.12,52.0,164.8,165.14999999999998,2602.0,2590.5,2588.0,239.13,68.905,107.905,31.095,213.575,61.545,133.455,38.455,160.48,46.245000000000005,103.965,29.96,82.595,23.8,1.0,0.0,347.0,53.065,2027.0,1424.5,602.5,17.5,56.0,563.5,382.0,181.5,4.5,17.0,54.505,35.53,200.0,354.0,75.0,1519.5,493468.5,161.275,46.895,141.785,41.185,41.065,11.92,181.945,52.875,146.39999999999998,42.545,15.775,4.58,5.105,0.09,56.5,167.8,165.0,2546.0,2504.0,2585.5,234.66,68.18,109.46,31.82,202.98,58.975,141.085,41.025,148.91000000000005,43.260000000000005,106.93,31.065,88.285,25.675,0,-2.0
10.0,8.0,369.0,51.805,2189.5,1692.0,497.5,21.5,45.5,466.0,289.5,176.5,3.5,16.0,34.445,37.09,281.0,383.5,40.0,1479.0,507547.5,190.67,51.055,141.25,37.86,41.245000000000005,11.08,215.48,57.715,145.955,39.14,11.73,3.15,7.359999999999999,0.15,48.5,174.15,174.95,2591.5,2351.5,2821.0,277.39,74.33,95.775,25.67,226.08,60.575,147.08499999999998,39.425,168.22,45.085,121.96,32.660000000000004,82.985,22.255,0.5,0.5,329.0,53.99,2152.5,1705.0,447.5,22.0,40.0,454.0,339.0,115.0,5.0,10.0,35.43,58.92,201.0,512.5,162.5,1494.0,510924.5,185.43,49.795,149.43,40.120000000000005,37.59,10.085,211.065,56.67,134.53500000000005,36.120000000000005,26.85,7.21,6.95,0.1149999999999999,63.5,175.8,174.35000000000002,2661.0,2328.5,2957.0,272.105,73.06,100.35,26.94,251.46,67.515,120.995,32.485,189.47,50.865,113.795,30.55,69.19,18.58,1,1.0
13.0,6.0,348.0,51.11,2190.5,1590.0,600.5,20.0,52.5,455.5,300.5,155.0,3.5,13.5,40.94,37.565,206.5,251.0,3.5,1440.5,491331.0,200.82,53.49,142.01999999999998,37.845,32.465,8.66,227.74,60.675,138.135,36.815,9.43,2.515,8.245000000000001,0.145,56.0,178.35,177.60000000000002,2581.0,2459.0,2720.0,286.125,76.24000000000001,89.17500000000001,23.76,236.17,62.935,139.135,37.065,173.79500000000002,46.32,122.915,32.74,78.595,20.950000000000003,1.5,1.0,433.5,51.75,2666.5,2110.5,556.0,25.0,49.0,505.5,360.5,145.0,4.5,13.0,50.105,38.52,270.0,409.0,91.0,1562.0,534003.5,162.075,43.155,162.85500000000002,43.345,50.8,13.5,210.64,56.055,151.86,40.415000000000006,13.23,3.53,7.15,0.125,62.5,181.2,175.05,2921.5,2629.5,3184.5,268.095,71.39500000000001,107.635,28.605,245.495,65.375,130.235,34.625,188.35,50.195,111.265,29.565,76.11500000000001,20.24,1,2.0
7.0,8.0,358.5,49.17,2362.5,1897.5,465.0,23.0,41.5,349.5,233.0,116.5,2.5,10.5,57.505,29.97,333.0,394.0,9.0,1451.0,509274.0,199.205,51.81,150.66500000000002,39.185,34.625,9.004999999999999,220.2,57.27,149.24,38.815,15.055,3.92,7.399999999999999,0.125,58.5,178.2,178.25,2513.5,2373.5,2670.0,273.32000000000005,71.085,111.17,28.915,263.81,68.61,120.675,31.39,204.865,53.28,113.63,29.555,65.995,17.165,1.5,0.0,330.5,50.80500000000001,2069.0,1575.5,493.5,19.5,44.5,516.0,306.0,210.0,4.0,19.5,45.935,40.445,465.0,393.0,110.5,1515.5,524288.5,174.57999999999998,45.945,173.92,45.785,31.415,8.27,233.0,61.325,137.64499999999998,36.235,9.265,2.435,4.925,0.16,32.5,185.3,178.7,2555.0,2346.5,2741.5,281.305,74.04499999999999,98.605,25.955,213.89,56.3,166.01999999999998,43.7,161.5,42.515,114.47,30.115,103.94,27.37,1,2.0
8.0,5.0,400.5,51.08,2453.0,1883.0,570.0,21.5,49.0,504.0,317.5,186.5,4.0,16.0,42.2,27.450000000000003,363.0,213.5,51.0,1489.5,496292.5,173.485,48.235,141.44,39.33,44.66,12.435,213.16,59.25,134.225,37.345,12.195,3.4,9.07,0.135,68.5,170.25,172.7,2477.5,2311.5,2659.0,263.11,73.18,96.475,26.82,224.425,62.41,135.165,37.59,162.69,45.25,117.015,32.52,79.88,22.23,0.5,0.5,360.5,46.6,2004.5,1468.5,536.0,17.5,47.5,322.0,219.5,102.5,3.0,9.0,37.760000000000005,28.32,238.5,306.5,81.5,1403.0,463567.0,199.415,55.435,130.14,36.155,30.195,8.405000000000001,218.21,60.655,126.945,35.285,14.595,4.0600000000000005,6.665,0.065,94.0,171.60000000000002,173.35000000000002,2464.5,2458.5,2492.0,277.33000000000004,77.08000000000001,82.425,22.92,237.43,65.995,122.325,34.005,177.74,49.405,110.035,30.585,71.97999999999999,20.01,0,-2.0
